emp_id,first_name,last_name,emp_status,manager_id,manager_name,termination_year,term_reason,position_id,absences_2023,department,salary_usd,current_performance,recruitment_source,demographic_id,gender,ethnicity,marital_status,age,survey_id,engagement_score,satisfaction_score,__join_method,__refresh_ts,dept_salary_median,pay_gap_pct_vs_dept_median,engagement_minus_satisfaction,problem_low_engagement,problem_low_satisfaction,problem_high_absence,problem_low_perf,problem_low_pay_vs_dept,problem_terminated
2692,Chantel,Lucero,Active,960,Adhraaa el-Wahab,,NA - Still Employed,4926,15,IT,96470,,LinkedIN,61420000,Female,Hispanic,Married,27,5558985880,3.46,2.61,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,0.22194355778487104,0.8500000000000001,True,True,True,False,False,False
5568,Saahir,el-Imam,Terminated,960,Adhraaa el-Wahab,2023.0,Not Engaged with the Organisation,10189,14,IT,92839,,LinkedIN,69520000,Male,American Indian or Native Alaskan,Divorced,27,5518135628,4.0,2.61,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,0.1759512590565942,1.3900000000000001,True,True,True,False,False,True
5652,Mistor,Bailey,Active,960,Adhraaa el-Wahab,,NA - Still Employed,10343,16,IT,94733,,Indeed,4920000,Male,Black (not Hispanic),Divorced,27,5518693404,4.68,2.61,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,0.19994173379946295,2.07,True,True,True,False,False,False
5904,Daifallah,el-Harron,Active,960,Adhraaa el-Wahab,,NA - Still Employed,10804,14,IT,88140,,Job Fair,86030000,Female,White (not Hispanic),Married,27,5556005968,2.94,2.61,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,0.11643106855145159,0.33000000000000007,True,True,True,False,False,False
6496,Garrett,Garcia,Terminated,960,Adhraaa el-Wahab,2019.0,Not Engaged with the Organisation,11888,0,IT,97089,,LinkedIN,69030000,Male,"Middle-Eastern, Arabic",Separated,27,5100316796,4.24,2.61,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,0.22978416172670618,1.6300000000000003,True,True,False,False,False,True
1740,J'Kahra,Owens,Active,972,Darius Banks-Harris,,NA - Still Employed,3184,14,Finance,110068,,LinkedIN,23230000,Female,Hispanic,Separated,27,5111448924,4.53,2.61,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.24711515441704573,1.9200000000000004,True,True,True,False,True,False
6872,Coralie,Tran,Active,972,Darius Banks-Harris,,NA - Still Employed,12576,17,Finance,147390,,Job Fair,80530000,Female,American Indian or Native Alaskan,Married,27,5552198576,2.89,2.62,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.00817401415917097,0.27,True,True,True,False,False,False
7248,Hanoona,al-Rehmann,Active,972,Darius Banks-Harris,,NA - Still Employed,13264,13,Finance,160855,,Job Fair,61530000,Male,Black (not Hispanic),Single,27,5552886288,4.62,2.62,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.10027702725811416,2.0,True,True,True,False,False,False
68,Casey,Huizingh,Active,996,Malik Smith,,NA - Still Employed,124,15,Products,153763,,Company,84530000,Male,White (not Hispanic),Divorced,27,5515136388,3.44,2.62,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.11629951896275266,0.8199999999999998,True,True,True,False,False,False
3364,Sonny,Valdez,Terminated,996,Malik Smith,2022.0,Not Engaged with the Organisation,6156,0,Products,149287,,Indeed,42730000,Female,American Indian or Native Alaskan,Divorced,27,5515431856,3.85,2.62,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.14202380473450996,1.23,True,True,False,False,False,True
3864,Nisma,el-Jan,Active,996,Malik Smith,,NA - Still Employed,7071,15,Products,127012,,LinkedIN,82830000,Male,Black (not Hispanic),Single,27,5535043008,3.67,2.62,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.270041781849321,1.0499999999999998,True,True,True,False,True,False
4180,Warren,Esquibel,Active,996,Malik Smith,,NA - Still Employed,7649,15,Products,145604,,Company,27140000,Male,White (not Hispanic),Separated,27,5567379072,4.42,2.62,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.16319059304938535,1.7999999999999998,True,True,True,False,True,False
4360,Jade,Gomez,Active,996,Malik Smith,,NA - Still Employed,7979,14,Products,215083,,LinkedIN,23240000,Male,Asian or Pacific Islander,Married,27,5586422272,4.9,2.62,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.23611629951896276,2.2800000000000002,True,True,True,False,False,False
5328,Ghaaziya,al-Ghattas,Active,996,Malik Smith,,NA - Still Employed,9750,15,Products,166996,,Indeed,63240000,Female,Black (not Hispanic),Single,27,5594764124,4.09,2.62,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.040247357743435304,1.4699999999999998,True,True,True,False,False,False
6236,Robert,Cleavenger,Terminated,996,Malik Smith,2022.0,Changed Country,11412,0,Products,158483,,Job Fair,88640000,Female,Asian or Pacific Islander,Divorced,27,5555551428,4.21,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.08917292628118552,1.58,True,True,False,False,False,True
352,Angelica,Vargas,Active,1004,Daniel Kurtzer,,NA - Still Employed,644,17,Finance,116714,,Indeed,61840000,Male,Hispanic,Married,27,5555487104,3.64,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.20165532336947228,1.0100000000000002,True,True,True,False,True,False
424,Jorge,Martinez,Active,1004,Daniel Kurtzer,,NA - Still Employed,776,16,Finance,131631,,LinkedIN,82940000,Male,Asian or Pacific Islander,Divorced,27,5551090836,3.09,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.09962037005369541,0.45999999999999996,True,True,True,False,False,False
3016,Fabian,Bonds,Active,1004,Daniel Kurtzer,,NA - Still Employed,5519,15,Finance,143775,,LinkedIN,44050000,Male,American Indian or Native Alaskan,Widowed,27,5551979120,4.99,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.0165532336947228,2.3600000000000003,True,True,True,False,False,False
3472,Carlos,Chavez,Active,1004,Daniel Kurtzer,,NA - Still Employed,6354,13,Finance,132480,,LinkedIN,21150000,Male,"Middle-Eastern, Arabic",Divorced,27,5552479320,3.65,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.09381305790211704,1.02,True,True,True,False,False,False
6060,Keeshawn,Adam,Terminated,1052,Kevin Chadick,2022.0,No Growth Opportunity,11090,0,IT,64794,,LinkedIN,84250000,Female,Hispanic,Married,27,5554117500,3.12,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,-0.1792825657394741,0.4900000000000002,True,True,False,False,True,True
6408,Shaakir,el-Mansour,Active,1052,Kevin Chadick,,NA - Still Employed,11727,16,IT,66062,,Job Fair,8350000,Female,American Indian or Native Alaskan,Widowed,27,5557348668,2.85,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,-0.1632213608957795,0.2200000000000002,True,True,True,False,True,False
1604,Nicole,Kane,Terminated,1076,Carissa Stiles,2021.0,Not Engaged with the Organisation,2935,0,IT,79715,,Company,48350000,Male,Asian or Pacific Islander,Separated,27,5557705260,3.21,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,0.009715255611288443,0.5800000000000001,True,True,False,False,False,True
6352,Crystal,Dalley,Active,1076,Carissa Stiles,,NA - Still Employed,11624,16,IT,69744,,Indeed,42850000,Female,Hispanic,Widowed,27,5531912992,2.95,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,-0.11658306733546131,0.3200000000000003,True,True,True,False,False,False
1316,Luciana,Arndt,Active,1080,Rihaab al-Hakim,,NA - Still Employed,2408,16,IT,91413,,Job Fair,63160000,Female,Hispanic,Divorced,27,5576086400,3.87,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,0.15788873689010488,1.2400000000000002,True,True,True,False,False,False
2536,Madeline,Pacheco Rodriguez,Active,1080,Rihaab al-Hakim,,NA - Still Employed,4641,14,IT,66948,,Indeed,2460000,Male,Black (not Hispanic),Married,27,5586218704,4.13,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,-0.1519987840097279,1.5,True,True,True,False,True,False
6328,Adrian,Brown,Active,1080,Rihaab al-Hakim,,NA - Still Employed,11580,15,IT,88303,,Company,27460000,Female,Hispanic,Divorced,27,5595604756,4.0,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,0.11849571870091706,1.37,True,True,True,False,False,False
6992,Kristopher,Flynn,Active,1080,Rihaab al-Hakim,,NA - Still Employed,12795,14,IT,69726,,Indeed,21760000,Female,Hispanic,Married,27,5110541156,4.65,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,-0.11681106551147591,2.0200000000000005,True,True,True,False,False,False
2656,Renata,Avina,Active,1084,James Pacheco,,NA - Still Employed,4860,16,Finance,176054,,Job Fair,82760000,Female,Asian or Pacific Islander,Separated,27,5112136100,3.34,2.63,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.20424091111187112,0.71,True,True,True,False,False,False
4068,Phillip,Jordan,Active,1084,James Pacheco,,NA - Still Employed,7444,15,Finance,139471,,Job Fair,29860000,Female,American Indian or Native Alaskan,Married,27,5555112592,4.39,2.64,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.045993365026163684,1.7499999999999996,True,True,True,False,False,False
4320,Faaiq,al-Sadek,Active,1084,James Pacheco,,NA - Still Employed,7906,15,Finance,138693,,Indeed,67070000,Female,White (not Hispanic),Single,27,5516691540,3.71,2.64,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.05131502445364069,1.0699999999999998,True,True,True,False,False,False
5600,Conor,Woo,Terminated,1084,James Pacheco,2022.0,No Growth Opportunity,10248,0,Finance,157544,,Job Fair,44270000,Female,White (not Hispanic),Married,27,5531001712,4.04,2.64,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.07762919388487978,1.4,True,True,False,False,False,True
7504,Samantha,Hernandez,Active,1084,James Pacheco,,NA - Still Employed,13732,13,Leadership,377803,,LinkedIN,65670000,Female,"Middle-Eastern, Arabic",Widowed,27,5557962772,4.24,2.64,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,341573.0,0.10606810257251012,1.6,True,True,True,False,False,False
416,Richard,Ariki,Active,1092,Chantal Navarro,,NA - Still Employed,761,16,Sales,166304,,Job Fair,86670000,Male,Black (not Hispanic),Separated,27,5571254560,4.32,2.64,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.11064065661793679,1.6800000000000002,True,True,True,False,False,False
1380,Camren,Macharia,Active,1092,Chantal Navarro,,NA - Still Employed,2525,16,Sales,122272,,Indeed,65770000,Female,American Indian or Native Alaskan,Widowed,27,5583627960,3.44,2.64,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.18342159920393758,0.7999999999999998,True,True,True,False,True,False
1476,Jordan,Contee-Brown,Terminated,1092,Chantal Navarro,2018.0,Changed Country,2701,0,Sales,122080,,LinkedIN,4870000,Male,Hispanic,Widowed,27,5110310912,3.03,2.64,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.18470384741246318,0.3899999999999997,True,True,False,False,True,True
1560,Shaqeeqa,al-Mahmood,Terminated,1092,Chantal Navarro,2022.0,Better Pay,2855,0,Sales,165712,,Company,23100000,Female,Black (not Hispanic),Single,28,5525105712,4.68,2.65,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.1066870579749828,2.03,True,True,False,False,False,True
1656,Muslih,al-Taha,Active,1092,Chantal Navarro,,NA - Still Employed,3030,15,Sales,138441,,Indeed,48100000,Female,Hispanic,Widowed,28,5540699080,4.68,2.65,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.07543893626825701,2.03,True,True,True,False,False,False
4484,Anthony,Walters,Active,1092,Chantal Navarro,,NA - Still Employed,8206,15,Sales,166778,,Indeed,40300000,Female,Hispanic,Single,28,5544153968,3.31,2.65,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.11380620688273439,0.6600000000000001,True,True,True,False,False,False
7040,Lee,Sabio,Active,1092,Chantal Navarro,,NA - Still Employed,12883,16,Sales,165998,,Company,82300000,Male,Hispanic,Divorced,28,5556573000,3.64,2.65,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.10859707353559908,0.9900000000000002,True,True,True,False,False,False
604,Christopher,Metzger,Active,1140,Zachariah Smith,,NA - Still Employed,1105,16,Products,207427,,Job Fair,46400000,Male,Asian or Pacific Islander,Widowed,28,5561988820,4.51,2.65,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.19211604664394624,1.8599999999999999,True,True,True,False,False,False
856,Hector,Salgado,Active,1140,Zachariah Smith,,NA - Still Employed,1566,16,Products,201585,,LinkedIN,2600000,Female,White (not Hispanic),Married,28,5563100512,3.69,2.65,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.15854114104104047,1.04,True,True,True,False,False,False
2272,Jazmin,Garcia,Active,1140,Zachariah Smith,,NA - Still Employed,4158,15,Products,170011,,Job Fair,800000,Male,Asian or Pacific Islander,Single,28,5594338020,5.0,2.65,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.022919671952137656,2.35,True,True,True,False,False,False
4552,Alexis,Arellano,Active,1140,Zachariah Smith,,NA - Still Employed,8330,17,Products,149129,,LinkedIN,29210000,Female,White (not Hispanic),Single,28,5555667420,2.91,2.66,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.1429318559302065,0.25,True,True,True,False,False,False
4884,Tayvon,Jackson,Active,1140,Zachariah Smith,,NA - Still Employed,8938,15,Products,121881,,Indeed,29620000,Female,American Indian or Native Alaskan,Single,28,5551672044,4.25,2.66,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.29953045707159237,1.5899999999999999,True,True,True,False,True,False
6200,Kacy,Reinking,Active,1140,Zachariah Smith,,NA - Still Employed,11346,16,Products,161128,,Job Fair,61720000,Male,American Indian or Native Alaskan,Separated,28,5551686720,4.35,2.66,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.07397168949246835,1.6899999999999995,True,True,True,False,False,False
972,Darius,Banks-Harris,Active,1144,Shareese Vallejo,,NA - Still Employed,1779,15,IT,64036,,LinkedIN,27720000,Male,Black (not Hispanic),Single,28,5552923632,3.54,2.66,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,-0.18888382226275524,0.8799999999999999,True,True,True,False,True,False
3516,Torrence,Chase,Active,1144,Shareese Vallejo,,NA - Still Employed,6434,15,IT,97292,,Company,23130000,Female,Black (not Hispanic),Separated,28,5554295728,3.13,2.66,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,78948.0,0.23235547448953742,0.46999999999999975,True,True,True,False,False,False
1332,Jahnay,Bailey,Active,1160,Yu Sung Yu,,NA - Still Employed,2438,14,Products,138148,,Company,230000,Female,Asian or Pacific Islander,Divorced,28,5513540160,3.0,2.66,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.20604141403111512,0.33999999999999986,True,True,True,False,True,False
1508,Bojana,Emery,Active,1160,Yu Sung Yu,,NA - Still Employed,2760,14,Products,136763,,Indeed,29230000,Female,American Indian or Native Alaskan,Married,28,5559625768,4.51,2.66,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.2140012298921258,1.8499999999999996,True,True,True,False,True,False
6400,Arthur,Montoya,Active,1160,Yu Sung Yu,,NA - Still Employed,11712,16,Products,153197,,Company,430000,Male,Hispanic,Separated,28,5559876960,4.05,2.66,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.11955241122075415,1.3899999999999997,True,True,True,False,False,False
2856,Mardiyya,el-Meer,Active,1176,Rafeeqa al-Rad,,NA - Still Employed,5226,14,Finance,120403,,Job Fair,46430000,Female,Asian or Pacific Islander,Single,28,5555341712,3.65,2.67,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.17642190225383905,0.98,True,True,True,False,True,False
2940,Anthony,Smith,Active,1176,Rafeeqa al-Rad,,NA - Still Employed,5380,15,Finance,162547,,Job Fair,61630000,Male,Hispanic,Married,28,5554778512,3.2,2.67,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.11185061048599473,0.5300000000000002,True,True,True,False,False,False
3816,Junaid,el-Kazmi,Active,1176,Rafeeqa al-Rad,,NA - Still Employed,6983,16,Finance,144035,,Company,25630000,Female,American Indian or Native Alaskan,Married,28,5555875968,3.13,2.67,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.014774787099422005,0.45999999999999996,True,True,True,False,False,False
3852,Michael,Harris,Active,1176,Rafeeqa al-Rad,,NA - Still Employed,7049,15,Finance,170806,,Job Fair,86630000,Male,White (not Hispanic),Widowed,28,5524943152,3.84,2.67,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.1683436506036458,1.17,True,True,True,False,False,False
4976,Mei,Seo,Active,1176,Rafeeqa al-Rad,,NA - Still Employed,9106,17,Finance,164008,,LinkedIN,40040000,Female,White (not Hispanic),Single,28,5528178244,4.63,2.67,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.12184411231574267,1.96,True,True,True,False,False,False
1300,Karleina,Quick Bear,Active,1188,Dionte Kimble,,NA - Still Employed,2379,14,HR,87694,,Indeed,23040000,Male,"Middle-Eastern, Arabic",Divorced,28,5533775152,3.45,2.67,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,97872.5,-0.10399754783008507,0.7800000000000002,True,True,True,False,False,False
4940,Devon,Kujawa-Black,Active,1188,Dionte Kimble,,NA - Still Employed,9040,15,HR,96668,,Company,4040000,Female,Asian or Pacific Islander,Widowed,28,5543723160,4.48,2.67,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,97872.5,-0.012306827760606912,1.8100000000000005,True,True,True,False,False,False
5156,Amanda,Rader,Active,1188,Dionte Kimble,,NA - Still Employed,9435,15,HR,79490,,Company,2640000,Male,Black (not Hispanic),Married,28,5114792480,4.52,2.67,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,97872.5,-0.1878208894224629,1.8499999999999996,True,True,True,False,True,False
5640,Shafeeqa,al-Basha,Terminated,1188,Dionte Kimble,2021.0,Better Pay,10321,0,HR,90695,,Indeed,8740000,Male,American Indian or Native Alaskan,Widowed,28,5553586800,4.72,2.68,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,97872.5,-0.07333520651868503,2.0399999999999996,True,True,False,False,False,True
1128,Suhaad,el-Rizk,Terminated,1200,Humaid el-Semaan,2020.0,No Growth Opportunity,2064,0,Finance,169553,,Indeed,44150000,Male,Asian or Pacific Islander,Widowed,28,5554183704,4.7,2.68,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.15977290605013852,2.02,True,True,False,False,False,True
3608,Mei,Siwa,Active,1200,Humaid el-Semaan,,NA - Still Employed,6603,14,Finance,144770,,Company,6150000,Male,"Middle-Eastern, Arabic",Married,28,5556972544,2.84,2.68,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.009747255378090906,0.1599999999999997,True,True,True,False,False,False
3996,Martha,Blackwell,Active,1200,Humaid el-Semaan,,NA - Still Employed,7313,14,Finance,111503,,Indeed,23250000,Male,"Middle-Eastern, Arabic",Separated,28,5557557008,3.95,2.68,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.23729949724682786,1.27,True,True,True,False,True,False
4512,Qisma,el-Shahid,Terminated,1200,Humaid el-Semaan,2023.0,Better Pay,8257,14,Finance,154991,,Job Fair,2450000,Female,White (not Hispanic),Widowed,28,5520561168,3.34,2.68,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.0601662163548685,0.6599999999999997,True,True,True,False,False,True
4612,Ivan,Medicine Bear,Active,1200,Humaid el-Semaan,,NA - Still Employed,8440,16,Finance,143713,,Indeed,40550000,Female,Asian or Pacific Islander,Married,28,5593291240,3.05,2.68,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.016977324805909914,0.36999999999999966,True,True,True,False,False,False
6828,Jomo,Senette,Active,1200,Humaid el-Semaan,,NA - Still Employed,12495,15,Finance,176804,,Indeed,25550000,Female,Asian or Pacific Islander,Single,28,5552705600,4.64,2.69,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.20937104552139266,1.9499999999999997,True,True,True,False,False,False
4396,Tyler,Kennah,Active,1208,Adolf Yang,,NA - Still Employed,8045,17,Finance,137942,,Job Fair,67650000,Female,Black (not Hispanic),Widowed,28,5553710944,4.88,2.69,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.05645199904237491,2.19,True,True,True,False,False,False
7296,Naseema,al-Sala,Active,1208,Adolf Yang,,NA - Still Employed,13352,17,Finance,122993,,Indeed,67950000,Male,"Middle-Eastern, Arabic",Married,28,5553816492,3.19,2.69,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.15870583809295805,0.5,True,True,True,False,True,False
3244,J'Rita,Weiss,Active,1236,Kaelen Hagan-Daniel,,NA - Still Employed,5937,16,Products,131499,,LinkedIN,65160000,Male,Black (not Hispanic),Married,28,5556801984,3.37,2.69,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.24425427732343288,0.6800000000000002,True,True,True,False,True,False
7380,Sean,Gerlach,Active,1236,Kaelen Hagan-Daniel,,NA - Still Employed,13505,16,Products,121569,,Indeed,23260000,Female,Hispanic,Married,28,5558664832,3.42,2.69,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.3013235708251197,0.73,True,True,True,False,True,False
3764,Steven,Arrance,Terminated,1248,Haashid el-Mohammadi,2019.0,Better Pay,6888,0,Products,131971,,Indeed,25360000,Female,Hispanic,Divorced,28,5514430312,4.73,2.69,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.24154161805527619,2.0400000000000005,True,True,False,False,True,True
4544,Hyemin,Laulu,Active,1248,Haashid el-Mohammadi,,NA - Still Employed,8316,15,Products,192741,,Company,63270000,Female,Black (not Hispanic),Single,28,5522263904,3.0,2.69,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.10771326271990068,0.31000000000000005,True,True,True,False,False,False
6472,Hannah,Garcia,Terminated,1248,Haashid el-Mohammadi,2020.0,Not Engaged with the Organisation,11844,0,Products,194951,,Job Fair,29270000,Female,White (not Hispanic),Widowed,28,5545382740,3.22,2.69,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.1204144851407192,0.5300000000000002,True,True,False,False,False,True
964,Austin,Jacket,Active,1256,Tenzing Balaji,,NA - Still Employed,1764,15,Products,172502,,Indeed,21570000,Male,"Middle-Eastern, Arabic",Separated,28,5105926184,3.0,2.69,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.008603497721251272,0.31000000000000005,True,True,True,False,False,False
1936,Christina,Quintana,Active,1256,Tenzing Balaji,,NA - Still Employed,3543,16,Products,134211,,Company,44670000,Female,Black (not Hispanic),Widowed,28,5517136000,4.24,2.7,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.22866798085046466,1.54,True,True,True,False,True,False
4916,Dionna,Newsome,Terminated,1256,Tenzing Balaji,2020.0,No Growth Opportunity,8996,0,Products,132797,,Company,82770000,Female,"Middle-Eastern, Arabic",Separated,28,5522776768,3.75,2.7,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.23679446433600193,1.0499999999999998,True,True,False,False,True,True
5960,Lilly,Yong,Active,1256,Tenzing Balaji,,NA - Still Employed,10907,15,Products,205381,,LinkedIN,21110000,Male,Asian or Pacific Islander,Separated,29,5536206720,4.42,2.7,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.18035735837562286,1.7199999999999998,True,True,True,False,False,False
7140,Maryum,Bell,Active,1256,Tenzing Balaji,,NA - Still Employed,13066,15,Products,198869,,LinkedIN,27110000,Male,White (not Hispanic),Single,29,5543150416,2.99,2.7,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.1429318559302065,0.29000000000000004,True,True,True,False,False,False
7320,Insaaf,al-Siddiqui,Active,1256,Tenzing Balaji,,NA - Still Employed,13396,13,Products,185268,,Job Fair,44210000,Male,White (not Hispanic),Widowed,29,5563527544,4.55,2.7,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.06476474002724153,1.8499999999999996,True,True,True,False,False,False
7672,Freddy,Nevarez,Active,1256,Tenzing Balaji,,NA - Still Employed,14040,14,Products,199850,,Indeed,69410000,Female,Asian or Pacific Islander,Widowed,29,5570434012,3.86,2.7,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.14856981936677796,1.1599999999999997,True,True,True,False,False,False
2448,Badruddeen,al-Rahaim,Active,1268,Whitney Peterson,,NA - Still Employed,4480,17,Finance,125425,,Job Fair,61510000,Male,American Indian or Native Alaskan,Separated,29,5594448048,4.6,2.7,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.14207052224768288,1.8999999999999995,True,True,True,False,False,False
3296,Rebekah,Hai,Terminated,1268,Whitney Peterson,2022.0,Better Role,6032,0,Finance,141838,,LinkedIN,69420000,Male,"Middle-Eastern, Arabic",Separated,29,5594867200,3.78,2.7,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.029802660829713737,1.0799999999999996,True,True,False,False,False,True
3884,Kellie,Fowler,Active,1268,Whitney Peterson,,NA - Still Employed,7108,16,Finance,165381,,LinkedIN,82520000,Male,Asian or Pacific Islander,Separated,29,5101843920,3.96,2.7,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.13123567837477343,1.2599999999999998,True,True,True,False,False,False
4856,Daniel,Liu,Active,1268,Whitney Peterson,,NA - Still Employed,8886,14,Finance,151683,,Company,8520000,Male,Black (not Hispanic),Married,29,5113058240,3.68,2.7,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.03753890351927221,0.98,True,True,True,False,False,False
6580,Jayden,Mandell,Active,1268,Whitney Peterson,,NA - Still Employed,12041,13,Finance,119609,,LinkedIN,63620000,Male,White (not Hispanic),Widowed,29,5552688216,4.22,2.71,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.18185300454871917,1.5099999999999998,True,True,True,False,True,False
1932,Shaquaya,Moore,Active,1284,Sierra Anderson,,NA - Still Employed,3536,15,HR,87664,,LinkedIN,48720000,Male,"Middle-Eastern, Arabic",Married,29,5557734672,4.18,2.71,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,97872.5,-0.10430406906945261,1.4699999999999998,True,True,True,False,False,False
